Datetime,Datetime_after,Flow_gpm_1,Flow_gpm_2,Flow_gpm_3,Level_above_V_in_After,Level_above_V_in_Before,Manual Level_in,Predicted_flow_After,Predicted_flow_Before,SITE ID,V-notch weir equation (gpm),calculated offset,Level_in,Level_in_clipped,Vnotch(in),CrestWidth(in),Flow (gpm),Flow (gpm) no stormflow,Flow (gpm) USBR,Flow (gpm) USBR no stormflow,Flow (gpm) CTRSC,Flow (gpm) CTRSC no stormflow
2017-05-26 09:55:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-05-26 09:55:00,,,,,,0.0,8.791,,,SDG-115B,,-8.791,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09 08:25:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-09 08:25:00,,,,,,0.0,9.117,,,SDG-115B,,-9.117,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 08:30:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-06-20 08:30:00,,,,,,0.0,6.465,,,SDG-115B,,-6.465,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06 18:00:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-06 18:00:00,,,,,,0.0,9.433,,,SDG-115B,,-9.433,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-13 15:30:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-13 15:30:00,,,,,,0.0393700787402,9.134,,,SDG-115B,,-9.09462992126,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-21 13:05:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-07-21 13:05:00,,,,,,0.0,9.15,,,SDG-115B,,-9.15,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04 11:45:00,,0.0,,,,,,,,SDG-115B,0.003,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04 11:45:00,,,,,,0.0787401574803,9.02,,,SDG-115B,,-8.94125984252,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04 11:55:00,,0.0,,,,,,,,SDG-115B,0.003,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-04 11:55:00,,,,,,0.0787401574803,9.02,,,SDG-115B,,-8.94125984252,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18 13:30:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-18 13:30:00,,,,,,0.0,9.7,,,SDG-115B,,-9.7,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30 15:30:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-08-30 15:30:00,,,,,,0.0,9.49,,,SDG-115B,,-9.49,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20 15:20:00,,0.0,,,,,,,,SDG-115B,0.0,,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-09-20 15:20:00,,,,,,0.0,9.27,,,SDG-115B,,-9.27,0.0,0.0,3.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0
2017-10-05 13:40:00,,0.0,,,,,,,,SDG-115B,,,,,,,,,,,,
2018-05-29 12:45:00,2018-05-29 12:50:00,,,,,0.0,2.912,,0.0,SDG-115B,,-2.912,0.0,0.0,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-06-11 14:15:00,2018-06-11 14:20:00,,,,,0.11811023622,3.21,,0.011,SDG-115B,,-3.09188976378,0.1,0.1,3.25,34.0,0.007,0.007,0.007,0.007,0.007,0.007
2018-06-25 11:15:00,,0.0,,,,,,,,SDG-115B,,,0.12,0.12,3.25,34.0,0.011,0.011,0.011,0.011,0.011,0.011
2018-06-25 11:15:00,2018-06-25 11:20:00,,,,,0.0787401574803,3.226,,0.004,SDG-115B,,-3.14725984252,0.12,0.12,3.25,34.0,0.011,0.011,0.011,0.011,0.011,0.011
2018-07-11 14:25:00,2018-07-11 14:30:00,,,,,0.0,2.779,,0.0,SDG-115B,,-2.779,0.0,0.0,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-07-24 03:45:00,2018-07-24 03:50:00,,,,,0.0,2.763,,0.0,SDG-115B,,-2.763,0.0,0.0,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-07 15:40:00,2018-08-07 15:45:00,,,,,0.0,2.085,,0.0,SDG-115B,,-2.085,0.0,0.0,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-08-20 14:00:00,,0.0,,,,,,,,SDG-115B,,,0.0,,3.25,34.0,0.0,,0.0,,0.0,
2018-08-20 14:00:00,2018-08-20 14:05:00,,,,,0.11811023622,,,0.011,SDG-115B,,,0.0,,3.25,34.0,0.0,,0.0,,0.0,
2018-09-04 13:25:00,2018-09-04 13:30:00,,,,,0.0,,,0.0,SDG-115B,,,0.0,,3.25,34.0,0.0,,0.0,,0.0,
2018-09-17 15:30:00,,0.0,,,,,,,,SDG-115B,,,0.02,0.02,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-17 15:30:00,2018-09-17 15:35:00,,,,,0.0,3.127,,0.0,SDG-115B,,-3.127,0.02,0.02,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-09-27 13:20:00,2018-09-27 13:25:00,,,,,0.0,1.208,,0.0,SDG-115B,,-1.208,0.0,0.0,3.25,34.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-10-02 11:40:00,2018-10-02 11:45:00,,,,,0.0,-0.513,,0.0,SDG-115B,,0.513,,,,,,,,,,
2018-10-02 11:40:00,2018-10-02 11:45:00,,,,,0.0,-0.513,,0.0,SDG-115B,,0.513,,,,,,,,,,
